"SampleID","NumVars","Degree","FullBasisSize","RLPrunedSize","NPPrunedSize","TSSOSPrunedSize","RandomPrunedSize","FullBasis_SDPTime(s)","RL_SDPTime(s)","NP_SDPTime(s)","TSSOS_SDPTime(s)","RandomPruning_SDPTime(s)","RL_Speedup","NP_Speedup","TSSOS_Speedup","RandomPruning_Speedup"
"8","3","4","10","6","6","6","9","0.022","0.011","0.011","0.013","0.024","1.89x","1.91x","1.66x","0.92x"
