1,6.472227048419281e-30,6.49594919332897e-30,-4.266420447318714e-33,-0.9999999999999999,4.104058025326089e-33
6.472227048419281e-30,1,-0.9999999999999998,7.161083370934752e-25,6.472227024229469e-30,7.362686877229722e-25
6.49594919332897e-30,-0.9999999999999998,1,7.917419075948941e-25,6.495949169139172e-30,8.119260793279441e-25
-4.266420447318714e-33,7.161083370934752e-25,7.917419075948941e-25,1,-4.266420465203691e-33,-0.9999999999999999
-0.9999999999999999,6.472227024229469e-30,6.495949169139172e-30,-4.266420465203691e-33,1,4.104058041528634e-33
4.104058025326089e-33,7.362686877229722e-25,8.119260793279441e-25,-0.9999999999999999,4.104058041528634e-33,1
