0.9999999999999993,-3.412260209058967e-22,-0.3333333338324215,1.281956600330334e-26,1.227389200858946e-17,-0.3333333333381365,-1.472119777886008e-26,7.845365052187052e-18,-1.214529432473932e-20,-0.3333333336244332
-3.412260209058967e-22,1.666666667664845,-3.41236651974791e-22,-1.227389202300355e-17,-3.125374632668604e-18,1.900860076525303e-17,-7.845365040020405e-18,-4.759958898886393e-18,-1.666666667134848,-1.671777362155455e-17
-0.3333333338324215,-3.41236651974791e-22,0.9999999999999993,3.125374642790956e-18,-1.935624031447981e-26,-0.3333333336244336,4.75995887919228e-18,9.428803669722228e-27,-2.213381513945901e-18,-0.3333333333381377
1.281956600330334e-26,-1.227389202300355e-17,3.125374642790956e-18,1.666666666676275,-1.900894197518083e-17,-8.964565168918941e-27,1.180406945214699e-20,-1.666666666146279,5.045406921295874e-18,-2.568457086548687e-18
1.227389200858946e-17,-3.125374632668604e-18,-1.935624031447981e-26,-1.900894197518083e-17,1.666666667248869,-1.223880618160216e-26,-1.666666666718872,2.213040278343522e-18,8.40231857983976e-18,-1.198613041507994e-17
-0.3333333333381365,1.900860076525303e-17,-0.3333333336244336,-8.964565168918941e-27,-1.223880618160216e-26,0.9999999999999993,-5.045406933856767e-18,-8.402318589465358e-18,-3.412087952709857e-22,-0.3333333338324235
-1.472119777886008e-26,-7.845365040020405e-18,4.75995887919228e-18,1.180406945214699e-20,-1.666666666718872,-5.045406933856767e-18,1.666666667248868,1.671743237121515e-17,2.568457079327182e-18,-1.796465777763587e-26
7.845365052187052e-18,-4.759958898886393e-18,9.428803669722228e-27,-1.666666666146279,2.213040278343522e-18,-8.402318589465358e-18,1.671743237121515e-17,1.666666666676277,1.19861303974003e-17,-7.825962285851022e-27
-1.214529432473932e-20,-1.666666667134848,-2.213381513945901e-18,5.045406921295874e-18,8.40231857983976e-18,-3.412087952709857e-22,2.568457079327182e-18,1.19861303974003e-17,1.666666667664849,-3.412491101425575e-22
-0.3333333336244332,-1.671777362155455e-17,-0.3333333333381377,-2.568457086548687e-18,-1.198613041507994e-17,-0.3333333338324235,-1.796465777763587e-26,-7.825962285851022e-27,-3.412491101425575e-22,0.9999999999999993
