8.000000000000036,0,-2.666666660868022,-1.067459997891059e-16,0,-7.514201462797045e-16,-2.518701036246884e-16,-2.666666660868024,-1.040710032045469e-15,-3.79423061522683e-16,0,-8.234804626213214e-16,2.932464438447336e-16,1.353382239980602e-15,-1.022032765348184e-16,-1.091258027545881e-16,-2.666666660868025,5.03394687609285e-17,5.552083080509434e-16,-3.716080329736619e-16
0,1.333333321735746,1.033997384939185e-16,-0.5567472390279772,7.492188197326826e-16,-1.80046529551638e-16,9.604629391969772e-16,2.147094925510433e-16,-0.3882930444114255,-1.571009379329204e-15,8.293392666573313e-16,1.139465997681879e-16,-1.580896010831024e-15,-4.807512482477559e-16,-7.280274697772457e-16,-5.234662567500745e-17,-2.827159945393544e-16,-0.3882930444114242,3.192639551815491e-17,4.616088032167917e-16
-2.666666660868022,1.033997384939185e-16,1.113494478055744,3.923917678887131e-18,4.326022476399126e-16,5.423813292705908e-16,6.330158660278213e-16,0.7765860887735604,3.058604413076445e-15,-2.613757429906383e-15,-4.094503955949865e-16,8.834826273489516e-16,-1.119328029923754e-15,-8.614185475066832e-16,3.293860113764537e-17,-1.375741036133946e-16,0.7765860887735595,-3.355625280704695e-15,1.516724066353662e-15,1.192046954369106e-15
-1.067459997891059e-16,-0.5567472390279772,3.923917678887131e-18,1.000000000000144,-1.500347430081259e-15,-6.284837698916767e-16,8.037234093204872e-18,-3.61104622783639e-15,-0.2216263792048109,2.580755997704669e-15,6.912559080686806e-16,1.121049467562311e-15,1.695447753044463e-18,-2.153212218562742e-16,2.160893161909643e-15,-4.091119351079071e-15,1.681488892606511e-15,-0.221626379204806,-1.116075495647508e-15,3.418419971918187e-15
0,7.492188197326826e-16,4.326022476399126e-16,-1.500347430081259e-15,1.333333321735748,8.266223762526286e-16,-0.3882930444114281,3.792188208458884e-16,1.136832849807077e-15,-0.5567472390279791,-1.349760858780902e-15,-4.737116345226738e-16,-1.254991676087755e-15,4.023548819367223e-16,7.913079637805026e-17,-1.623858444901853e-16,-8.391717524299652e-16,1.858786464620603e-16,-0.388293044411427,3.552413250569115e-15
-7.514201462797045e-16,-1.80046529551638e-16,5.423813292705908e-16,-6.284837698916767e-16,8.266223762526286e-16,9.82480974562822e-11,5.543155821581765e-16,4.317524564777598e-16,7.557213589344816e-16,1.537372988263936e-17,1.053596135423836e-15,-3.898141686839517e-16,-9.066692556523568e-17,-1.242578811221943e-16,-1.764114934564658e-16,-9.160035807870306e-16,4.536381567754666e-16,1.325045107860951e-16,-6.475320019765755e-16,-4.692562920493163e-17
-2.518701036246884e-16,9.604629391969772e-16,6.330158660278213e-16,8.037234093204872e-18,-0.3882930444114281,5.543155821581765e-16,0.4432527584099521,1.852101763083844e-15,-2.600382567636176e-15,-0.2216263792048113,3.235046392502295e-15,2.738425353305884e-16,-2.158538097406901e-15,-5.074825673404124e-16,1.002395616363149e-15,-8.296345078896814e-16,-1.964681150879286e-15,2.022201302376476e-15,0.166666666689411,-1.624595759410793e-15
-2.666666660868024,2.147094925510433e-16,0.7765860887735604,-3.61104622783639e-15,3.792188208458884e-16,4.317524564777598e-16,1.852101763083844e-15,1.113494478055748,-2.104001954028927e-17,2.828546881433267e-18,-2.904764450415707e-16,3.507171592312512e-16,1.264726357684718e-15,-1.456515508942969e-15,2.524124328333969e-17,-7.980089453212424e-16,0.7765860887735601,4.776046907069326e-15,-2.41691693259104e-15,-1.040162870572891e-16
-1.040710032045469e-15,-0.3882930444114255,3.058604413076445e-15,-0.2216263792048109,1.136832849807077e-15,7.557213589344816e-16,-2.600382567636176e-15,-2.104001954028927e-17,0.4432527584099529,9.887160658566871e-18,-2.529903761437962e-16,-4.428985121882226e-16,3.084502095372237e-15,3.597532552186088e-16,-3.664458798030699e-16,1.662812688109242e-15,-6.066666660502527e-16,0.1666666666894062,2.442706092232368e-15,-4.474120140645422e-15
-3.79423061522683e-16,-1.571009379329204e-15,-2.613757429906383e-15,2.580755997704669e-15,-0.5567472390279791,1.537372988263936e-17,-0.2216263792048113,2.828546881433267e-18,9.887160658566871e-18,1.000000000000144,1.615968566383559e-15,5.323794567627545e-16,1.193334518273216e-15,7.938951202788538e-16,-1.655222576043093e-15,-9.314919060944293e-20,2.597717264452836e-15,-7.793785472489682e-16,-0.2216263792048039,-1.24088703765235e-15
