9.999999999999996,-1.260677192211325e-28,6.588279284291901,-4.653253748821104e-15,5.353529239908574,1.109931858981158e-29,1.972664449978142e-14,6.588279284291878,0.08774256091923763,-8.008783442604194e-15,1.872461850261169e-14,5.353529239908604
-1.260677192211325e-28,14.82344143141619,4.653253748821104e-15,9.56298590374182,-1.012496299030999e-14,-1.85650819154592e-28,2.486406378081865e-14,6.241689945022893e-29,-3.46918097110023e-14,-1.872461850261156e-14,5.507023844550574e-14,1.557578679423041e-14
6.588279284291901,4.653253748821104e-15,12.16696971269921,1.012496299031006e-14,6.58827928429189,2.413346723735981e-29,3.254376448399496e-29,-0.08774256091923766,-0.08774256091921687,-3.242927405101426e-14,-1.767786553530597e-14,0.08774256091927118
-4.653253748821104e-15,9.56298590374182,1.012496299031006e-14,14.82344143141622,-1.429175063462376e-28,-1.972664449978128e-14,7.477743749512078e-29,-1.782909847849039e-14,5.917553121145338e-29,3.462330503192897e-14,3.52336853217942e-14,2.181504671587775e-14
5.353529239908574,-1.012496299030999e-14,6.58827928429189,-1.429175063462376e-28,9.999999999999996,-2.486406378081866e-14,-1.068656332694452e-28,0.08774256091921685,6.588279284291909,-3.523368532179432e-14,-3.824554623716781e-15,5.35352923990862
1.109931858981158e-29,-1.85650819154592e-28,2.413346723735981e-29,-1.972664449978128e-14,-2.486406378081866e-14,14.82344143141625,5.252090818949194e-14,8.008783442604213e-15,-2.264096439449166e-14,9.56298590374181,-1.557578679423022e-14,-7.528648934999058e-15
1.972664449978142e-14,2.486406378081865e-14,3.254376448399496e-29,7.477743749512078e-29,-1.068656332694452e-28,5.252090818949194e-14,14.82344143141618,-1.694543949662326e-14,3.824554623716807e-15,-2.181504671587757e-14,9.562985903741739,-1.738705396481875e-15
6.588279284291878,6.241689945022893e-29,-0.08774256091923766,-1.782909847849039e-14,0.08774256091921685,8.008783442604213e-15,-1.694543949662326e-14,12.16696971269918,-0.0877425609192712,7.528648934999033e-15,3.071091983944117e-29,6.588279284291912
0.08774256091923763,-3.46918097110023e-14,-0.08774256091921687,5.917553121145338e-29,6.588279284291909,-2.264096439449166e-14,3.824554623716807e-15,-0.0877425609192712,12.16696971269929,3.930283150665042e-29,1.738705396481896e-15,6.588279284291911
-8.008783442604194e-15,-1.872461850261156e-14,-3.242927405101426e-14,3.462330503192897e-14,-3.523368532179432e-14,9.56298590374181,-2.181504671587757e-14,7.528648934999033e-15,3.930283150665042e-29,14.82344143141617,-2.478569000210235e-28,5.56092360128228e-29
1.872461850261169e-14,5.507023844550574e-14,-1.767786553530597e-14,3.52336853217942e-14,-3.824554623716781e-15,-1.557578679423022e-14,9.562985903741739,3.071091983944117e-29,1.738705396481896e-15,-2.478569000210235e-28,14.82344143141617,-9.535121322691096e-29
5.353529239908604,1.557578679423041e-14,0.08774256091927118,2.181504671587775e-14,5.35352923990862,-7.528648934999058e-15,-1.738705396481875e-15,6.588279284291912,6.588279284291911,5.56092360128228e-29,-9.535121322691096e-29,9.999999999999996
