9.999999999999998,-1.546012655698887e-30,4.653680129862232,-3.521860791501229,1.180943754166051e-30,-3.872388837260306e-30,3.887044188270277,-10.50928464408065,-5.387728187343986e-15,-4.022998354491699
-1.546012655698887e-30,2.692639740275537,1.874221586632648e-30,-3.924854484970736e-30,-8.081478815854457e-30,-1.369725673467097e-17,-1.457388242495357e-30,2.877450193315944e-15,-5.869083358944047e-30,-1.06659868639423e-30
4.653680129862232,1.874221586632648e-30,25.04372158300247,6,6.9347097324279e-31,-1.521752552195933e-30,-13.49071535591935,-10.91146283374331,-1.018441649729144e-14,-11.14229759404442
-3.521860791501229,-3.924854484970736e-30,6,9.999999999999998,1.369725673467116e-17,-1.320487910709715e-29,-13.08853716625669,4.642353348667415,3.364661246633111e-30,-3.419117817859975
1.180943754166051e-30,-8.081478815854457e-30,6.9347097324279e-31,1.369725673467116e-17,4.225911623459448,-2.877450193315943e-15,5.387728187343987e-15,1.018441649729144e-14,-2.813489617959733,7.325708875243784e-15
-3.872388837260306e-30,-1.369725673467097e-17,-1.521752552195933e-30,-1.320487910709715e-29,-2.877450193315943e-15,2.715293302665172,-7.851102010653753e-30,-9.70999249623662e-31,4.799255224548969e-31,-3.786399221140651e-30
3.887044188270277,-1.457388242495357e-30,-13.49071535591935,-13.08853716625669,5.387728187343987e-15,-7.851102010653753e-30,31.67297594490287,-12.85770240595558,-7.325708875243784e-15,3.746372948389283
-10.50928464408065,2.877450193315944e-15,-10.91146283374331,4.642353348667415,1.018441649729144e-14,-9.70999249623662e-31,-12.85770240595558,24.83823563571995,2.034095507835485e-30,6.000000000000001
-5.387728187343986e-15,-5.869083358944047e-30,-1.018441649729144e-14,3.364661246633111e-30,-2.813489617959733,4.799255224548969e-31,-7.325708875243784e-15,2.034095507835485e-30,4.507254103221435,1.604281847499147e-30
-4.022998354491699,-1.06659868639423e-30,-11.14229759404442,-3.419117817859975,7.325708875243784e-15,-3.786399221140651e-30,3.746372948389283,6.000000000000001,1.604281847499147e-30,9.999999999999998
