1,-7.363179249936071e-28,7.232456866014795e-30,-6.610135945151391e-30,8.615771916464446e-28,-1
-7.363179249936071e-28,1,2.805373018153823e-23,2.805339069964471e-23,-0.9999999999999998,-7.345287760098075e-28
7.232456866014795e-30,2.805373018153823e-23,1,-0.9999999999999998,2.805377168087182e-23,7.232456860265897e-30
-6.610135945151391e-30,2.805339069964471e-23,-0.9999999999999998,1,2.805343739821541e-23,-6.610135950911514e-30
8.615771916464446e-28,-0.9999999999999998,2.805377168087182e-23,2.805343739821541e-23,1,8.633663758472921e-28
-1,-7.345287760098075e-28,7.232456860265897e-30,-6.610135950911514e-30,8.633663758472921e-28,1
