7.999999999995924,-1.885147421061216e-25,-1.884069919337644,8.639549610596971e-16,-6.748725522920421e-26,7.654512936734272e-18,-4.232134866566927e-16,-2.139819996204682,-1.245501004641766e-15,2.048794015482663e-16,1.61354233728708e-25,-3.448812728646008e-19,-2.613514959343316e-16,8.797259865005202e-19,-1.039910783970629e-15,-2.207145389472088,3.836276487746587e-16,-2.190735420505398e-16,4.085479232349431e-16,6.363012231824381e-26,-2.35927627975e-19,2.999637937702154e-18,-3.717239804129429e-19,-1.406251919433297e-16,-9.178805303278011e-20,-1.982056153813437e-18,-3.68676694150353e-16,-1.768929057756762,4.417745144378801e-16,8.927991059749185e-16,5.098900540547196e-16
-1.885147421061216e-25,3.768139838667133,-8.639549612482348e-16,-1.519780060279486,-7.654513314086013e-18,1.459264474208632e-20,4.687162488411086e-16,1.244836920422559e-15,-2.161844233100582,-4.620967124335645e-15,3.448814202090212e-19,-3.177460721832062e-19,1.23530905351405e-15,3.35525360149156e-18,1.101088279226731e-15,-3.823844867577501e-16,-0.08651703594046976,4.160593134470913e-15,-2.33718039472883e-15,-1.342315373916624e-26,8.169737524378888e-20,4.341552525449756e-19,-2.761977662950159e-19,1.34460269992098e-15,5.076358646747744e-19,-4.764932055112267e-19,-1.344933958080299e-15,-1.885546185693619e-25,8.730747408020949e-19,8.175118036540796e-19,-1.342283917804326e-26
-1.884069919337644,-8.639549612482348e-16,3.039560120550814,-1.88560304652594e-25,4.231988937208289e-16,-4.627666972721505e-18,2.120174124962893e-19,1.913306159351211,9.153733103173004e-17,5.563652552910714e-16,2.616692429561005e-16,6.222922267656947e-19,-3.643308289666871e-19,-3.467920895542867e-19,3.974512017189154e-16,-1.068781496428235,7.726356671645587e-16,-4.153749843806076e-16,-1.783808736340755e-16,2.359276915996153e-19,6.360134671024946e-26,-1.176461976506976e-18,-9.152986068632267e-20,7.408677634144736e-19,3.196328563685232e-23,2.339105143799259e-19,-1.462200690736076e-19,-2.000016353677567,-5.659657504778886e-16,-4.80479776244572e-16,-5.53244582741445e-19
8.639549610596971e-16,-1.519780060279486,-1.88560304652594e-25,0.99999999999592,-4.640885833798702e-16,-2.120174799202698e-19,-3.775123363122995e-25,-9.033528893139483e-17,0.8693060965129412,2.975852376139666e-15,-1.235931344486934e-15,3.643309904246603e-19,1.473609170036151e-25,-1.747649386053557e-18,-4.768575604605836e-16,-7.738445247860277e-16,-0.3495321960733527,-2.511499680512767e-15,1.713917373168317e-15,-8.169738866409051e-20,-1.344137159392519e-26,9.152625402102675e-20,-7.429199137049258e-20,2.890593169011013e-19,-2.323361639315513e-20,4.811303460132616e-19,-4.943817838493263e-19,-1.885774605613555e-25,3.021846155264987e-23,-2.56419464157625e-23,-1.342006999640053e-26
-6.748725522920421e-26,-7.654513314086013e-18,4.231988937208289e-16,-4.640885833798702e-16,4.279639992401214,6.640823455324519e-19,-1.751461937582139,-2.048794016157878e-16,4.623463768458122e-15,-0.9826311472132079,2.382945824713882e-25,-4.559575586873329e-19,-1.50579683612013e-14,-3.845710427609011e-19,-5.162673357417996e-15,2.19073541983073e-16,-4.162123592906636e-15,-0.6634183846848997,5.452202998985204e-15,-2.99963796940199e-18,9.464877213079218e-19,-1.29545287686254e-20,6.502721290842464e-19,1.244924908209466e-15,-7.040715862496531e-19,8.604890589991688e-19,-3.308666375514208e-16,-4.41346058317046e-16,-0.8821874402727244,1.47626575407869e-14,-9.187286070277694e-16
7.654512936734272e-18,1.459264474208632e-20,-4.627666972721505e-18,-2.120174799202698e-19,6.640823455324519e-19,2.264209834660097e-08,-1.202042739312823e-18,-2.496645797789156e-18,1.105160726890557e-19,-2.008551808762895e-18,-4.23768529630372e-19,-2.22760978537808e-22,-1.360018142091825e-19,5.526491539837777e-23,-8.504926546512779e-20,-7.926248366161112e-20,8.69975521590072e-20,1.305605012335894e-18,2.621683088982112e-19,-6.243159281337773e-20,3.517349918135146e-24,-5.070747765973651e-23,-1.081329062416843e-22,2.774809184837447e-19,3.037831844530202e-23,-2.206923952147402e-24,1.346807235383767e-19,-4.499985812395333e-19,1.240099008302659e-18,3.826037418725599e-19,-3.500911521391081e-19
-4.232134866566927e-16,4.687162488411086e-16,2.120174124962893e-19,-3.775123363122995e-25,-1.751461937582139,-1.202042739312823e-18,1.261387806965963,-5.564757719947104e-16,-2.975852376517039e-15,0.740580593394486,1.505461333442956e-14,4.827933763661579e-19,1.747649624534097e-18,-3.899439158545739e-19,-2.429306025461247e-15,4.152879440890755e-16,2.512952289194575e-15,-0.2504651242278823,-3.288327544901096e-15,5.061715685807081e-19,7.429195963377717e-20,-2.773743179624367e-19,-3.790249915513488e-19,-3.216570031185732e-19,-2.043964532486413e-19,-2.719901751209607e-19,2.116861238162692e-18,5.659658797742481e-16,4.50769739875857e-06,-9.337604182057848e-15,6.832723130441613e-19
-2.139819996204682,1.244836920422559e-15,1.913306159351211,-9.033528893139483e-17,-2.048794016157878e-16,-2.496645797789156e-18,-5.564757719947104e-16,1.965262294418268,2.008551620302642e-18,-6.755564340213774e-26,1.039910784131928e-15,6.046916285413023e-19,-3.97664797535862e-16,-3.763843035053337e-19,1.612447451713277e-25,-0.5983188051348142,-1.156207813545531e-15,3.217967841513604e-16,-1.64348849944747e-16,1.40638146880868e-16,-4.633845281566059e-19,-2.354070097411394e-19,-1.500311600047654e-19,4.559037852012923e-20,1.170565468741337e-19,2.882492617203597e-20,-2.025835293020773e-16,-1.140453280337759,4.379520381684349e-16,-4.780734682075052e-16,6.21757866359058e-17
-1.245501004641766e-15,-2.161844233100582,9.153733103173004e-17,0.8693060965129412,4.623463768458122e-15,1.105160726890557e-19,-2.975852376517039e-15,2.008551620302642e-18,1.518838813202877,-3.772326285927728e-25,-1.101308398514746e-15,2.135428532122055e-19,4.772475046267083e-16,-2.353993098127555e-18,-1.176840886345033e-20,1.154663929653107e-15,-0.2263159200725919,-1.648832727016902e-15,6.246463074947335e-16,-1.34525292135971e-15,8.996556076552723e-20,-1.274498842036788e-19,4.68859297167533e-20,5.923751470421585e-19,4.380983302806091e-20,2.650614139133357e-19,1.345313928409785e-15,-1.240355348871946e-18,-4.573942989230285e-19,-6.250412841323919e-19,-2.713251699961305e-19
2.048794015482663e-16,-4.620967124335645e-15,5.563652552910714e-16,2.975852376139666e-15,-0.9826311472132079,-2.008551808762895e-18,0.740580593394486,-6.755564340213774e-26,-3.772326285927728e-25,0.9999999999959268,5.162673357656198e-15,4.614333895342744e-19,2.431660018315331e-15,1.176855618935986e-20,2.381104315780083e-25,-3.217967842188614e-16,1.649462801443408e-15,-0.4328450511743566,-2.527652170394654e-15,-1.24468950139324e-15,2.7477081965098e-19,-4.559031489237541e-20,-5.923751604463599e-19,-3.16685295327213e-26,-5.711800273239791e-19,1.334691123843605e-19,4.575911160151572e-16,-4.383062342263356e-16,-0.3250452375268162,-5.066850822425415e-15,7.893760175245553e-16
